g_abs,bp_rp,dist
25.971617360792013,,5.39991167985606E-4
26.21723186509165,0.8425865,5.412915169971742E-4
25.48445145419001,,5.930262632336232E-4
25.850208028796825,,6.118889957642715E-4
26.70230282042891,,6.605067580460596E-4
25.986150060539273,,6.91196695097866E-4
25.710180495845574,,7.180359647451945E-4
25.318014922234433,,7.258245899469188E-4
24.899616817995778,,7.303133736221362E-4
25.581747743832125,,7.525372984084552E-4
24.719027014399934,,8.067251620926832E-4
24.955492017211213,,8.332080927465173E-4
25.15135569151463,,8.392229366537681E-4
25.52535906283981,1.4886551,8.580698137302415E-4
25.616709357559202,,8.743777512117814E-4
24.679335178277118,,8.841637680962708E-4
24.977696917781785,,9.179241427550754E-4
25.68825414526814,,9.512699125606137E-4
24.875952293549066,1.2265911,9.581724537986412E-4
25.616922994384673,1.0353088,9.69918024274183E-4
24.412648010676346,,9.798243403329218E-4
24.676610328286564,0.8967285,0.0010163872793208107
24.22369035569177,,0.0010206138962354872
24.495300410970597,,0.0010319015910201196
24.69143744194769,,0.0010323029344508838
24.559225843173827,0.8374996,0.0010519802812730306
24.391862046549367,,0.0010607373123833932
24.296902172555,,0.0010791270238515675
25.166328912136258,,0.0010934708257184327
24.185598689587096,,0.0010938080855221908
24.251788676138887,1.8953896,0.0010942139726334893
25.31881415694836,,0.0011003412411868419
24.4494768127137,,0.001118282285353415
24.38380301334293,,0.0011247909413716235
24.812133799524176,,0.0011337461793602137
24.46107237508407,1.5880413,0.0011401899026341408
24.940025884672576,,0.0011500444081818438
24.372567619977882,2.5175152,0.0011629754631474344
23.969159347555944,,0.0011664252495504075
24.290390866212924,,0.0011705565313867023
24.533618273509678,,0.00118134193026297
23.998721509307842,,0.0011851051996172892
25.310265554419917,1.9304409,0.0011861363988340857
24.69214111398654,,0.0011863460678354692
25.00957585601587,,0.0011890028956761853
24.37266770133056,,0.0012058153866037961
24.51141211731205,,0.0012340547943136858
23.48840209825244,,0.0012390084836507997
24.1310338277463,,0.001248440502843407
24.117424976529353,,0.0012560850547163414
24.295005451925547,,0.001256171874112381
23.84871695328361,,0.0012664538629352478
25.07228186310474,,0.001268642306589793
24.45592650549774,,0.0012733397803235196
24.995993035259886,,0.001278556415496602
23.727911357658122,,0.0012810261264879356
24.19826137325827,,0.0012826284496418115
23.95761910167231,,0.0012935270389697186
23.62646266025258,,0.0012947300837646187
24.378930583866047,,0.0013003741103662138
13.381832719039723,3.796496,0.00130123555577775
23.706520511285934,,0.0013022332713718329
24.48157438628019,,0.001304830716831436
23.851958811040248,,0.0013134110241394324
24.06012211550528,,0.00134651298852447
24.24057445776517,,0.0013482420718847474
24.51296724101536,1.5783978,0.0013526662530837753
23.76294614008787,,0.0013612324768757756
23.809899978435144,,0.0013933315587194967
23.66476202350705,,0.001405468574961203
23.820891965542135,,0.0014131620072965867
23.817975251610548,,0.0014297403815934264
23.715359989130157,,0.0014489532062191598
23.97858323127333,,0.0014573854534609728
24.000484740833215,,0.0014699644952979637
24.353159064938538,,0.001477812537378756
24.088203745591315,1.1350498,0.0014812445586319155
24.76301917126988,0.7023449,0.0014816197974582487
24.285906140009526,,0.0014830567726949462
24.774350223802088,1.0786934,0.001487177127842705
23.805807441026445,,0.0014978133536717748
24.90870404488987,,0.0015114650420375612
23.45880274268384,1.9071579,0.0015243576112445203
24.355755951602788,0.8932476,0.0015252914040099516
23.820304789361234,2.0104465,0.0015320919177524487
24.039667354471618,,0.0015362448853933975
23.677427800089742,1.3074665,0.0015369222260693375
24.840512498666897,1.8198204,0.001540940490213995
23.491263700488872,,0.0015415347334832635
23.708693479605223,,0.0015426538085732398
24.014764191587698,,0.001556972991159777
23.316272489767922,2.0297108,0.0015621247628165497
23.708148287711886,,0.0015657901715411472
23.125651929478686,1.8693829,0.0015682344716798817
23.443362836635636,,0.0015694981117525511
23.767210563365687,,0.0015725954512647879
24.09379087677623,1.3939228,0.0015820302041960185
23.74146145131323,1.0945778,0.0015913848889225909
23.945123023608144,1.5629349,0.001592838839575593
24.25167758796178,,0.0016016200685196207
23.847001485961194,,0.0016036426823551626
24.568917212130046,,0.001611461370726988
24.03218037160829,,0.0016136407800243925
23.2623220944499,,0.0016141375821980936
23.83356794864715,,0.001615175257275462
23.853011159324964,,0.001615731713820627
24.001851528808686,1.0619335,0.0016162878260043792
24.260763324830208,,0.0016195502357896196
24.10817238451733,1.2856846,0.0016351300150275454
24.002191235903865,,0.0016384635463106735
23.72283533969884,,0.0016436050407772657
24.392938032398675,,0.0016481925397702937
23.52560561059582,1.0942173,0.0016501104043538887
23.41445456530502,,0.0016631017674419392
23.600185387535674,,0.0016644792394354586
24.240264207301852,,0.001675495848346971
23.622762992572184,,0.001675734982525412
23.535685063919527,,0.0016758908842105461
23.04760895464277,,0.0017043451124131338
23.499543085764163,,0.00170653722630196
23.21850813604323,,0.0017088820956459522
23.89673681034586,,0.0017105488124882968
23.25065020504954,,0.0017228447712803754
23.48079691202499,,0.0017361825767449985
23.391882500303904,,0.0017370211643591735
23.372242758022786,1.691721,0.0017392194402805938
23.676554067419875,,0.001739390902761631
24.086666513604268,,0.001746568050110689
23.216520674970273,,0.0017624954689375544
23.620176403262025,,0.0017726121486261568
22.87730447719749,,0.0017761326552884569
23.213322782449964,,0.0017764410111636888
24.207295718986092,,0.0017828483505429229
23.771292632380614,,0.0017941957783048513
23.204500149599177,,0.0017980728822608223
22.22021780962649,,0.0017985095030351227
24.349700614510972,,0.0018005417659172258
23.980468737201633,,0.0018072184563312076
23.092706464852732,,0.0018084810489554012
23.794094285905647,,0.0018170933908928317
24.15441036090126,,0.0018194804586484064
11.886830311029343,2.8405204,0.0018266487681550246
23.13569470669502,,0.0018270080175478425
24.040913692146983,,0.0018281085052773492
24.427181496669323,,0.0018384036238097725
22.485408866501846,,0.001864639031727702
23.434118426079923,,0.0018733167034553347
24.119516413854996,2.0360794,0.0018774646521858439
24.14840474768606,,0.0018781758685129017
23.104205287387405,,0.0018783907521755779
23.614816514871624,,0.0018907589020473149
23.317961555290108,,0.0018978762361916426
23.72196557586278,,0.001903304401856135
23.76895165646869,,0.0019073239027252433
22.876688330203656,,0.0019113035297189348
24.00685085812298,1.1254005,0.001916401098009964
23.6862708568025,1.5365906,0.0019184495048756556
24.50950162218905,,0.0019346778656476205
24.046541623642657,,0.0019438887734983656
23.773363231670597,,0.0019499890489508985
23.250304009317354,,0.0019505846369390176
23.22944911963114,,0.001955564721189268
23.553974013617918,,0.001961338684019758
22.84530089243291,,0.0019637827778780635
23.472241903162963,,0.001975124592870231
23.27430432334044,,0.00197776736844898
22.91376137521955,,0.0019797580616176453
23.454175847459172,,0.0019802140279531226
22.960792650150402,,0.001985116174583154
23.56599059631446,,0.0019904274433152594
23.2508854223725,,0.0019906562447578823
23.033364807451274,,0.001996863461224601
23.981306862500908,,0.0019970728197178074
23.387230439000007,1.3762436,0.001999138781571415
24.357062203116328,,0.0020044662024949894
22.939348467965157,,0.002009955152250942
23.239680128320387,,0.0020135559123006927
23.016911078488043,1.149044,0.0020155468629312156
22.71955902045264,,0.00201600742166194
24.18119097709259,0.7049122,0.002023664501846177
23.053668916979596,,0.0020297104785231214
24.340876578127816,2.3024158,0.0020346754279969887
23.75850726696988,,0.002037243885124481
22.355580099242268,1.4006882,0.00204941051443403
23.403746839448438,,0.0020574128507899613
22.99809214093036,,0.002062314085039204
23.259127049150198,,0.0020642886781214657
22.35525353565635,1.6768837,0.002069324699948407
23.952223339369407,,0.0020701262381422033
22.824321277704616,,0.0020785997036700445
23.072837171868063,,0.0020825582717813626
22.239892999223038,1.0158176,0.002083778069447656
23.484422942304388,0.5462265,0.0020872528719901684
22.935455433578408,,0.0020910295077832615
23.624321891594878,,0.0020927743242171322
22.914553872368,,0.0020939379766329097
23.667707686980823,,0.002094299406300284
23.78156877057253,1.9987183,0.002101076258239959
23.44097627533085,,0.0021034704388115913
23.814781932142598,1.3595715,0.002108089336894605
22.374361777190433,,0.002112608561917002
23.20800455618518,1.2545757,0.0021210054720012376
23.750325703224835,,0.0021325156464073796
23.899401331994216,1.5199642,0.002132656953940671
23.995177168896863,,0.002140275714866695
23.889789916595067,,0.002154621080578116
23.334605250789433,,0.0021550955149723435
22.947317998802653,,0.0021552186723816746
23.58608537423642,,0.002156761946246695
22.908568904052526,1.0083961,0.002162689699306521
23.163759776138548,,0.002169248591170419
23.31850017458798,,0.002175129865658078
22.937283435757852,,0.002177284825734259
23.195049484925303,,0.0021816770959770513
23.689573541314203,0.9914932,0.002183853140119328
23.219196006888115,,0.0021886891426576294
23.355512143383518,,0.0021911514541054205
22.931685001935072,,0.0021977387427386777
23.71059847201689,,0.002202200634117444
22.66512190022879,,0.002204245833341249
23.219042517177513,,0.0022063321690917767
23.319286751864585,,0.0022133474076876333
23.418090327801345,,0.002229921568875408
23.264811423747194,,0.002237536780230877
22.840511976111742,,0.0022405283310842935
22.5263677155332,,0.0022406229273890265
23.463316442471253,,0.0022435534081050004
22.993883456890963,,0.0022514342604558614
22.580101228383093,,0.002257075567086434
22.856672986277513,,0.002261051571132791
22.345165016460363,,0.0022767827677087483
22.426280701437914,,0.002278345225728025
22.785978267060106,1.9020786,0.0022791496242812004
22.737078491154413,,0.002287855713218541
22.65087705832779,,0.0022905428405664563
23.17132010316717,,0.0022929744624714463
23.56068985620174,,0.002297940715469982
22.32839599653933,,0.0023015037568179845
22.42113807670234,,0.002303672784717514
22.893704439155712,,0.002310242478233066
23.42903107967666,,0.0023130174368599446
23.119630672641215,,0.0023136410844654003
22.91866579013562,0.9351845,0.0023160901464449497
22.922468443996017,,0.0023192054742724464
22.46759677821684,,0.0023236766690171687
23.80904330806749,,0.002323867885076192
23.11225133654163,0.15708351,0.0023280309155265
22.88121200834147,,0.002333269910774382
22.94451282857869,,0.002333421862238659
23.00593455415639,,0.0023417669909702164
23.568206438077237,,0.0023570204526400323
23.38255569940215,,0.002357342316345547
22.75551674221221,,0.0023578848803637517
22.352654322540815,1.5119305,0.0023609830489941547
22.87017652822723,,0.00236909583671978
22.608522062351934,1.6324177,0.002370459858509352
21.922602649374475,,0.0023729999985248836
23.63088464828068,,0.0023749627116001794
21.899932514734132,,0.0023805901900990087
22.892469036296383,0.63425446,0.002381742652350933
23.637369220162245,,0.0023833787154721175
22.922515367543653,0.94769096,0.0023835468209002343
22.95081238321825,,0.0023838403954064133
22.86389894629533,,0.002384564302945001
23.440664547673382,,0.0023912672025005847
23.31208215024353,,0.0023914860919068393
23.303495160530066,,0.0023928751095068654
23.716055819076423,,0.0023941836354074374
22.92539821728758,,0.002394958269514601
22.383318316548728,,0.002394981382438054
23.008643941913206,,0.0023960845461885832
22.980652167482667,,0.0024166966278467354
22.751263910372685,,0.0024203048241350582
23.206525817432958,,0.002421326850704201
22.90217027769903,,0.0024230351924401164
22.831543743161742,1.4346676,0.0024246844394775714
22.93361868935836,,0.0024252112519318105
22.201770088786546,,0.0024344194119515893
23.172738192351684,,0.002438483616309489
23.515459169460648,,0.0024416095629173394
22.89634593279534,,0.0024474642010124427
23.365432804385797,,0.0024485057333121073
23.314867134192525,,0.002450321529054534
23.177711799639923,,0.00245393549424165
23.033280049827237,,0.0024556644182885785
23.853479868209867,,0.0024614520840276063
22.99709045808119,,0.0024834180561212173
22.82888093554823,1.2234097,0.002485637992709469
22.920201066516192,,0.0024865179121864073
22.73634871884445,1.3679981,0.002491768676202705
22.58628367943052,,0.002494486972598785
22.620720879065846,,0.002497644092026173
22.38413745938931,,0.0024981308398577583
23.02133090803577,,0.0025004647090684593
22.517296148919698,,0.00250152438728266
22.773480627752377,,0.002513295339666725
22.233153553098788,,0.0025190482851436646
22.757903608471622,,0.002523237746940209
23.84361679322658,1.8801498,0.0025309103592629435
22.60814884445776,,0.0025451892755861336
22.61944196767706,,0.002549075830450988
22.50620392965677,,0.002549446067395814
22.850004770157565,,0.0025535100134418645
22.667996307120507,,0.0025537586598534823
22.683079879929238,,0.0025575093863336017
22.779778595855248,,0.0025582621043970474
22.8410014835351,,0.0025631194723081206
22.682104438362977,,0.0025636391700446202
23.260298449443354,,0.0025694550300205624
23.52517041360638,0.35369682,0.0025769109824915672
22.648316208278956,,0.002579400051341222
23.12106778783255,,0.00258836499107314
23.803673374472115,1.5120792,0.00258906552091857
22.958596383613376,,0.002592637771575691
22.789231511374958,,0.0025928973271831957
22.418770056382648,,0.0025953274234177363
21.262301940328243,1.7707024,0.002603472495377829
22.381788568158072,,0.002605255885828242
22.62205840486728,,0.002618924367249368
22.52334210405558,,0.0026212989058680093
22.692991709193645,1.1206665,0.002629228458670721
23.573558983844443,2.653078,0.002641281518178701
23.075535686642567,,0.0026437131718600603
22.03056996097905,1.437252,0.002643956986411
23.547783864757864,2.4107323,0.0026482009238628723
11.354322155683963,-0.26138687,0.0026547724846511405
